created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Thu Jun 29 11:37:05 +0000 2023,1674381470708932609,GIVEAWAY NPURE BODY WASH UNTUK ACNE &amp  KULIT KUSAM 🌱🍀  syarat     🌳 follow @zadnyaa dan @NPUREOFFICIAL  🌳 like rt tweet ini &amp  review dibawah  🌳 reply “bojo dari NPURE”   #zonauang #giveawayindo https://t.co/9gfvulJSnI,2,270,246,269,in,265230857,1674381470708932609,zadnyaa,https://twitter.com/zadnyaa/status/1674381470708932609
Thu Jun 29 11:14:07 +0000 2023,1674375688315613184,LUCU BANGET??? Mauk ngeracunin semua orang sama bojo (botol ijo) barunya NPURE😡😡💚💚  Siapa yg abis potong kambing? Pasti km egk krn qm taunya makan aj😤  Btw ini edisi idul adha sabun baru🤣 jumat malem w mandi make si bojo gemoi ini👀 Review👇  #reviewbeautyngy https://t.co/udi5ClpWHu,2,30,251,305,in,1290717205,1674375688315613184,beautyngy,https://twitter.com/beautyngy/status/1674375688315613184
Tue Jun 27 22:26:12 +0000 2023,1673820051462553600,"@JUALAN_BASE Ini nder ada hydrating serum dari implora murce, kalo exfo bisa pake npure clear pad/avoskin lactic acid, kalo sender pernah liat review avoskin ini pasti bagus https://t.co/HA46pmEdYQ",0,0,0,0,in,1156451559896580096,1673710274896101379,mldyarhmaaa,https://twitter.com/mldyarhmaaa/status/1673820051462553600
Fri Jun 23 17:19:30 +0000 2023,1672293312680849409,@ledohyunjeno waduh jgn terlalu berpatok sama org sih 😭 di aku ga cocok belum tentu di kamu juga gitu. aku sebelumnya samsek belum pernah make skincare apa pun trs nyoba toner npure karena review banyak banget bilang bagus. aku pake ga begitu ada perbedaan tapi langsung bikin kulitku (c),0,3,0,0,in,1334471147920867329,1672242304336404484,istrinyasousei,https://twitter.com/istrinyasousei/status/1672293312680849409
Sun Jun 18 11:11:32 +0000 2023,1670388773375598592,@ohmybeautybank Npure cica ini honest review aku. Kalo lagi merah2 atau jerawatan aku kompres pake tonernya biar makin mantul https://t.co/XsH3OTr0bb https://t.co/HLtIxqaKgb,1,0,0,0,in,971379256843382787,1670384648265027585,senskren,https://twitter.com/senskren/status/1670388773375598592
Sun Jun 18 04:23:42 +0000 2023,1670286140266643458,yang acne+oily skin terus make toner npure boleh minta review nya gaa... aku pengen coba make toner npure,0,1,0,0,in,1649197659578839041,1670286140266643458,charizzmaboy,https://twitter.com/charizzmaboy/status/1670286140266643458
Fri Jun 16 06:01:17 +0000 2023,1669585918930608128,@najaejungjae26 @ohmybeautybank kak tolong review jujurnya setelah pakai fw npure noni gmna hasilnya,0,1,0,0,in,1620730402527907841,1662347490899947521,fleurlovinaa,https://twitter.com/fleurlovinaa/status/1669585918930608128
Tue Jun 13 11:04:31 +0000 2023,1668575067947831298,"@ohmybeautybank Honest review, Sender coba kamu pake toner dari  @NPUREOFFICIAL yg ini. Dulu aku jg ngalamin permasalahan yg sama, sempet pake toner yg sender pake jg tp stlh pake npure ini kulitku sgt amat membaik🥺 aku pake metode csm, mana isinya banyak 150ml🥺 ntah ini udah botol yg keberapa https://t.co/LKspnTS0Yy",0,4,0,3,in,1413528419577466881,1668553820711038976,HalloLava,https://twitter.com/HalloLava/status/1668575067947831298
Mon Jun 12 01:44:39 +0000 2023,1668071784644767744,[bb] ada yg pake ini? bagus ga buat yg punya jerawat on off? mending ini atau npure aja ya?:( review dong yg pernah pake 🙏🏻 tia. cr : eiem🍊 https://t.co/hWED78BOfW,0,2,0,6,in,994801274091687936,1668071784644767744,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1668071784644767744
Sat Jun 10 15:00:25 +0000 2023,1667547268847931395,"@convomfs pake npure nder (aku liat review jujurnya pada bagus bagus, mau nyoba tp aku ga ada keluhan jerawat/kulit sensitif takutnya knp knp), trus klo kulit lg sensi stau ak jan exfo",0,0,0,0,in,1369256948273537025,1667544723136065538,yamaology,https://twitter.com/yamaology/status/1667547268847931395
Fri Jun 09 14:54:22 +0000 2023,1667183361125695497,@jwonniep eh anw lu punya utang review sm gw yg npure ituu,0,1,0,0,in,1453096528336220161,1667181495323164680,yerwzz,https://twitter.com/yerwzz/status/1667183361125695497
Wed Jun 07 15:27:11 +0000 2023,1666466843253686272,[BB] kalian yg pernah pake serum Npure yg cica biome atau yg noni minta tolong review nya dong🙏🏻 makasehh🤍,0,0,0,4,in,994801274091687936,1666466843253686272,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1666466843253686272
Tue Jun 06 04:10:49 +0000 2023,1665934243401437185,"@ohmybeautybank Npure, niih review dari akuu https://t.co/sn2jaomEh2",0,0,0,0,in,1297842654768553986,1665923374332416000,prcscrown,https://twitter.com/prcscrown/status/1665934243401437185
Mon Jun 05 12:40:26 +0000 2023,1665700101405421569,"@ohmybeautybank Tentu saja akan ku rekomendasikan toner npure, ini review ku https://t.co/blRlBJJNvT",0,0,0,0,in,1651823888807100416,1665697498307129348,firdaluxx,https://twitter.com/firdaluxx/status/1665700101405421569
Mon Jun 05 12:39:23 +0000 2023,1665699839835877377,"@ohmybeautybank Toner npure yg cica nder, ini review ku https://t.co/blRlBJJfGl",0,0,0,0,in,1651823888807100416,1665680482485551106,firdaluxx,https://twitter.com/firdaluxx/status/1665699839835877377
Mon Jun 05 08:24:03 +0000 2023,1665635582301577229,@skinkiky @ohmybeautybank halo kak boleh tau perbedaannya gaa? atau mungkin link review npure  pad nya kakk thank you -s,0,1,0,0,in,1368022131599048704,1665630945788198913,huggmagnet,https://twitter.com/huggmagnet/status/1665635582301577229
Mon Jun 05 08:16:34 +0000 2023,1665633699101024260,@keinajaemin @ohmybeautybank review npure dong ka?,0,1,0,0,tl,1525708181103865857,1665590714187796480,ftbnokyz_,https://twitter.com/ftbnokyz_/status/1665633699101024260
Sat Jun 03 10:12:19 +0000 2023,1664938051494203392,"hari ini random tb tb blind buying serumnya npure, krna azarine nyari dmn dmn ga ada. tp setelah sampe rumah trs cari review org org ktnya bagus. wml semoga cocok yh &lt 3 bcs the price lumayan daripada azarine",0,0,0,0,in,1093333704007503872,1664938051494203392,Nrdaczr,https://twitter.com/Nrdaczr/status/1664938051494203392
Fri Jun 02 09:09:35 +0000 2023,1664559875807133696,review toner npure dooong,0,0,0,0,en,1558360169171415040,1664559875807133696,telennovia,https://twitter.com/telennovia/status/1664559875807133696
Fri Jun 02 02:16:09 +0000 2023,1664455832178941952,@tokyofailure @ohmybeautybank Review dong kak npure pad nya gmn aku mau beli soalna,0,1,0,0,in,1440679005808586762,1664100724463267841,yerayghoon04,https://twitter.com/yerayghoon04/status/1664455832178941952
Fri Jun 02 02:12:30 +0000 2023,1664454913584144385,@oobiibi @ohmybeautybank Kak review yg npure pad dong soalna mau beli,0,0,0,0,in,1440679005808586762,1664100724463267841,yerayghoon04,https://twitter.com/yerayghoon04/status/1664454913584144385
Fri Jun 02 02:11:55 +0000 2023,1664454768226623490,@iDateuNomin @ohmybeautybank Review yg npure pad dong kak,0,1,0,0,in,1440679005808586762,1664100724463267841,yerayghoon04,https://twitter.com/yerayghoon04/status/1664454768226623490
Wed May 31 10:56:17 +0000 2023,1663861954744832000,@ohmybeautybank Barangkali butuh review npure https://t.co/JKeV3wiLAW,0,0,0,0,in,16600909,1663857824039079936,reorientasi,https://twitter.com/reorientasi/status/1663861954744832000
Tue May 30 16:36:24 +0000 2023,1663585160342945792,ada yang pernah pake toner npure centella asiatica ga? mau review honest nya dong,0,0,0,0,in,1375776165160308737,1663585160342945792,0797pst,https://twitter.com/0797pst/status/1663585160342945792
Sun May 28 12:07:02 +0000 2023,1662792596966744064,"[Bb] sebelumnya aku exfo pakai c0srx terus merasa kurang nampol beralih ke clearpad npure, persentasenya cuman beda 1%,  tetep aman kan girls?Yang udh pernah pakai clearpad npure review dong terutama oily acne prone skin",0,0,0,1,in,994801274091687936,1662792596966744064,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1662792596966744064
Sat May 27 12:17:44 +0000 2023,1662432900871241729,@joy6bin Review sunscreen npure gmn joy,0,1,0,0,en,1434114010325028864,1662431012897583104,greetjing,https://twitter.com/greetjing/status/1662432900871241729
Sat May 27 06:11:24 +0000 2023,1662340709989629952,"dan yaaa, ini review dari hasil pemakain pribadi si sunscreen Npure Cica Beat The Sun ini. kalo mau beli boleh disini lagi promooo https://t.co/k37E1m4gZz",0,0,0,0,in,740819396189380608,1662340479734931457,hiraethcrow,https://twitter.com/hiraethcrow/status/1662340709989629952
Sat May 27 06:10:29 +0000 2023,1662340479734931457,"🍃 NPure Cica Beat The Sun🍃  awalnya jujur bgt agak ragu buat cobain ss ini krn harganya gaterlalu ramah buat kantong aku. tp setelah dipikir lebih panjang &amp  nyampe dititik dimana udh mulai ok buat kantong aku yg biasanya pake ss w*rdah, belilah si ss npure ini  mari kita review",1,1,0,0,in,740819396189380608,1662340479734931457,hiraethcrow,https://twitter.com/hiraethcrow/status/1662340479734931457
Sun May 21 00:51:24 +0000 2023,1660085850292785153,"@ohmybeautybank Kalo buat ngatasin bruntusan + jerawat gitu di aku ampuh banget pake npure. Ini review dari aku, sekalian tips buat redain redness https://t.co/LxadKqovlB",0,0,0,0,in,1297842654768553986,1660065701347094529,prcscrown,https://twitter.com/prcscrown/status/1660085850292785153
Thu May 18 01:33:49 +0000 2023,1659009362239836161,"@ohmybeautybank pyunkang, kalo pake npure gatau kenapa kulit aku jadi lebih keringg &gt &lt , beda bgt sama review org, kulit aku acne prone sensitive btw""",0,0,0,0,in,1181473071711916032,1658760594684805122,Itsmeninot,https://twitter.com/Itsmeninot/status/1659009362239836161
Wed May 17 10:56:52 +0000 2023,1658788672110759939,"@ohmybeautybank Aku pernah pake dua duanya tapi aku lebih suka npure, skintype aku oily acne prone. Siapa tau kamu mau liat review aku https://t.co/cOK8SXMTqL https://t.co/Rz4MD0yHl1",0,0,0,0,in,1297842654768553986,1658760594684805122,prcscrown,https://twitter.com/prcscrown/status/1658788672110759939
Tue May 16 15:12:48 +0000 2023,1658490691234967552,"@ohmybeautybank kemaren baru foto foto tp belum sempet review lengkap. paling nampol hidrasinya hadalabo premium udah ga ada yg ngalahin, mediheal npure jg bgs buat calming gt apalg yg punya jerawat, pyungkang hidrasi jg ringan cpt nyerep kl yg pengen sat set ada centella buat calming https://t.co/J94w9LC00T",0,2,2,11,in,1227553668670472192,1658424872320770048,cryindec,https://twitter.com/cryindec/status/1658490691234967552
Tue May 16 12:02:18 +0000 2023,1658442751468531718,"https://t.co/LPKdnanv1r Toner Elesheskin https://t.co/N801Jb7kQ9  ~toner ini cukup membantu menghidrasi kulit &amp  ngebersihin pori. Teksturnya cair mudah meresap. Ada wangi alcholnya berasa bgt tapi gak mengganggu. Pas di apply kerasa seger di wajah  Review Toner Npure https://t.co/Khg47M74KS""",3,1,0,3,in,1523810428962455552,1560502288485011456,urijaemiiin,https://twitter.com/urijaemiiin/status/1658442751468531718
Sun May 14 04:11:09 +0000 2023,1657599404256415744,"Review garnier mw, fw kleveru, npure toner, moist skintific, moist cerave, ss skin aqua, body wash the bath box",0,0,0,0,en,1651823888807100416,1657599404256415744,firdaluxx,https://twitter.com/firdaluxx/status/1657599404256415744
Fri May 12 11:27:25 +0000 2023,1656984417250983936,🌼 Sheetmask Npure Cica / Anti Acne Sheet Mask   🛒https://t.co/PJ4LClB36S ✨Review : Ngelembapin kulit banget Mencerahkan kulit Beri efek shooting dan calming di kulit https://t.co/DgkKCfavHT,1,0,0,2,in,1642251552961495040,1656984417250983936,flowerlopyu,https://twitter.com/flowerlopyu/status/1656984417250983936
Thu May 11 15:23:46 +0000 2023,1656681509133373443,sheetmasknya npure yg licorice enak BGT trs claim instant brighteningnya di gue ada bgt masa???? tp review org2 di sociolla ada yg ngaruh bgt ada yg ngga gt... materialnya jujur suka bgt sih,1,0,0,0,in,1424289024571629574,1656681509133373443,skrnathasya,https://twitter.com/skrnathasya/status/1656681509133373443
Thu May 11 12:19:57 +0000 2023,1656635250964054017,@vanillapumpkinm @ohmybeautybank Review toner Npure noni dong nder,0,1,0,0,en,1629160154146168834,1656606188841365504,kyeomy182302,https://twitter.com/kyeomy182302/status/1656635250964054017
Sat May 06 16:09:22 +0000 2023,1654881045228191744,"@sawahdikep @ohmybeautybank mjb, review cosrx aha bha sama snail mucin nya dongg kak? btw setelah exfo kk pake toner npure kah?",0,2,0,0,in,1644179592671031297,1654846340491546626,nayysh1t,https://twitter.com/nayysh1t/status/1654881045228191744
Sat May 06 10:08:23 +0000 2023,1654790204631416835,"[bb] toner hydra npure emg bagus kah buat kulit berjerawat? review dong, aku mau nyoba yg kecil dulu. tp itu gabisa dipke setelah exfo ya?",0,5,0,5,in,994801274091687936,1654790204631416835,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1654790204631416835
Fri May 05 05:31:05 +0000 2023,1654358031608721408,"[bb] ada yg pake npure peeling gel? review dong guys, pengen belii cmn masi bimbangg 🥹",0,1,0,1,in,994801274091687936,1654358031608721408,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1654358031608721408
Wed May 03 05:01:43 +0000 2023,1653625862967918592,@sooyabean_ @convomfs Kak boleh review toner npure nya gak? Pengen nyoba takut ga cocok,0,1,0,0,in,1344871679529426945,1652562199108526081,andeuyears,https://twitter.com/andeuyears/status/1653625862967918592
Tue May 02 12:54:18 +0000 2023,1653382404277690368,"@ohmybeautybank kalo soal skin barier aku ngerasanya dah oke malah karena dibantu toner npure yang asiatica itu, dah habis 2 botol dan bener bener mgebantu aku yang kulitnya sensi, ni honest review yh",0,1,0,0,in,1092365958277083136,1653337538508263425,sumpthinc,https://twitter.com/sumpthinc/status/1653382404277690368
Mon May 01 12:47:23 +0000 2023,1653018275058704384,— Review CSM (Chizu Saeki Methode) with CICA Toner by NPURE @NPUREOFFICIAL  #skincaretips https://t.co/tERqbNJjvZ,0,1,1,6,und,721987495,1653018275058704384,dindaliyanaibel,https://twitter.com/dindaliyanaibel/status/1653018275058704384
Mon May 01 09:01:37 +0000 2023,1652961459310333952,"Review NPURE Cica Dark Spot Natural Spot Eraser, Ampuh Hempas Noda Hitam Bekas Jerawat   https://t.co/7XBH5KaW7I via @OfficialTribun",0,0,0,0,in,1390177136456044545,1652961459310333952,tribunshopping_,https://twitter.com/tribunshopping_/status/1652961459310333952
Fri Apr 28 06:09:28 +0000 2023,1651830976484630528,"disini ada yang make facewash npure yang noni nggaa, kalo ada review dikit dong aku bingung bgt plss #zonauang #zonajajan #zonaskincare",0,0,0,0,in,1570063777714020352,1651830976484630528,nicesooball,https://twitter.com/nicesooball/status/1651830976484630528
Thu Apr 27 10:27:52 +0000 2023,1651533616139350017,@chococinnogdday @tanyakanrl review toner npure centella di st oily acne prone dong kak? efeknya gimana???,0,1,0,0,in,1261149415097593857,1650452020355280897,youra_man,https://twitter.com/youra_man/status/1651533616139350017
Thu Apr 27 10:27:01 +0000 2023,1651533402653478913,@secxduality @tanyakanrl review npure centella toner di st combination?,0,0,0,0,en,1261149415097593857,1650452020355280897,youra_man,https://twitter.com/youra_man/status/1651533402653478913
Thu Apr 27 02:36:52 +0000 2023,1651415083241840642,"Review NPURE Licorice Potion of Light Serum, Bantu Pudarkan Noda Hitam Membandel   https://t.co/aysOWaAmzY via @OfficialTribun",0,0,0,0,in,1390177136456044545,1651415083241840642,tribunshopping_,https://twitter.com/tribunshopping_/status/1651415083241840642
Wed Apr 26 08:10:49 +0000 2023,1651136737039749120,"Review NPURE Licorice Moonlight Axillary Treatment, Solusi Untuk Cerahkan Lipatan Kulit yang Gelap   https://t.co/F3N4PuF8wC via @OfficialTribun",0,0,0,0,in,1390177136456044545,1651136737039749120,tribunshopping_,https://twitter.com/tribunshopping_/status/1651136737039749120
Wed Apr 26 06:21:04 +0000 2023,1651109118781063169,"Review NPURE Licorice Advanced Peeling Gel, Bikin Wajah Halus, Ampuh Hilangkan Sel Kulit Mati   https://t.co/yDKbdMPtGU via @OfficialTribun",0,0,0,0,in,1390177136456044545,1651109118781063169,tribunshopping_,https://twitter.com/tribunshopping_/status/1651109118781063169
Wed Apr 26 05:44:22 +0000 2023,1651099881090744322,"Review NPURE Licorice Advanced Peeling Gel, Bikin Wajah Halus, Ampuh Hilangkan Sel Kulit Mati https://t.co/yDKbdMPtGU via @OfficialTribun",0,0,0,0,in,1390177136456044545,1651099881090744322,tribunshopping_,https://twitter.com/tribunshopping_/status/1651099881090744322
Mon Apr 24 01:25:34 +0000 2023,1650309979063357442,"@nanaspineapel @NPUREOFFICIAL sksksk aaa dari awal liat ini di fyp tiktok menarik bangett soalnya lucu ada daunya liat review nya pada bagus bagus jadi keracunan, kebetulan lagi nabung buat beli ini toner terus lewat sendiri GA nya AAAAA semoga toner nya pulang ke aku, lirik aku dong kak😉😉 Cica Toner NPURE https://t.co/hl4nfZmR1B",0,0,0,0,in,1248873655708217346,1648264297901084673,presidentkurom,https://twitter.com/presidentkurom/status/1650309979063357442
Sat Apr 22 13:40:32 +0000 2023,1649770162512613377,@shdfkep @ohmybeautybank boleh review fw npure licorice?,0,0,0,0,tl,1564810035485876224,1614544189920006148,fkunair24aamiin,https://twitter.com/fkunair24aamiin/status/1649770162512613377
Fri Apr 21 10:05:05 +0000 2023,1649353552324878336,"@daechgu @ohmybeautybank Mjb kak, boleh minta review toner npure nya gak??",0,0,0,0,in,970134305467908101,1649054100271808521,rwomantic,https://twitter.com/rwomantic/status/1649353552324878336
Wed Apr 19 06:18:35 +0000 2023,1648571779911393280,"Beberapa hari terakhir kulit lagi merah-merah dan ada jerawat kecil. Akhirnya balik ke penyelamat, si NPURE Face Toner Centella Asiatica.  Yg kulitnya lagi breakout atau iritasi, kepoin deh review aku soal toner yg endul ini.  -a thread review #racuninskincare https://t.co/nm1yqi3fAA",1,6,209,231,in,1009627593006444545,1648571779911393280,TGIAmHot,https://twitter.com/TGIAmHot/status/1648571779911393280
Wed Apr 19 05:29:59 +0000 2023,1648559548779700225,@ileminerale wahh makasi kaa review nya otw beli npure nich😻😻,0,0,0,0,tl,1414901307584876549,1591285244694757376,icedamericanojm,https://twitter.com/icedamericanojm/status/1648559548779700225
Wed Apr 19 00:54:20 +0000 2023,1648490176430366722,"Yang hobi pakai skincare, meski mudik tetap pakai ya kalau bisa. Biar makin glowing yang hakiki. Hehe.  Btw, kalian yang butuh info detail atau review Cica Toner NPURE, bisa baca di blog aku ya 👇   https://t.co/jHL5rUDVTn",0,0,0,2,in,720104625156792320,1648490176430366722,nisaahani,https://twitter.com/nisaahani/status/1648490176430366722
Tue Apr 18 17:45:45 +0000 2023,1648382321064804352,@ileminerale ka pls review nya gimana st aku juga sama lagi bimbang milih hadalabo atau npure,0,1,0,0,in,1414901307584876549,1591285244694757376,icedamericanojm,https://twitter.com/icedamericanojm/status/1648382321064804352
Tue Apr 18 17:16:04 +0000 2023,1648374850225074177,"@nanaspineapel @NPUREOFFICIAL Cica Toner NPURE, jujur aku gak tau cara buat menariknya gimana.. tapi semoga aja deh yaa bismillah dulu aku dari awal lihat toner ini emang udah penasaran banget, review dari orang-orang yang udah pernah pakai juga pada bagus-bagus dan ini kali pertama lihat langsung giveawaynya https://t.co/xW8WYxkp35",0,1,0,0,in,1468541015543795713,1648264297901084673,Kanyanggie,https://twitter.com/Kanyanggie/status/1648374850225074177
Tue Apr 18 15:25:26 +0000 2023,1648347010649714690,@peachydalnim @ohmybeautybank halo nder. boleh minta review skin 1004 yg tea trica sama acne spot npure gaa? itu efeknya ke jerawat gimana yaa? aku mau beli masih raguu,0,1,0,0,in,1248819551212408832,1648317992999198723,yourvisionn,https://twitter.com/yourvisionn/status/1648347010649714690
Tue Apr 18 12:50:06 +0000 2023,1648307920390721537,@azeclair @NPUREOFFICIAL Cica Toner NPURE Cica Toner NPURE Cica Toner NPURE Cica Toner NPURE Cica Toner NPURE Cica Toner NPURE Cica Toner NPURE  aaaaa pengen bgt cobain cica toner npure karna liat review orang-orang bagus jd mupeng bangettt pleaseee t___t,0,0,0,0,in,1017373782170693632,1648304497750573056,clavrice,https://twitter.com/clavrice/status/1648307920390721537
Tue Apr 18 12:22:04 +0000 2023,1648300862635384833,"udah paling bener kalo CSM-an pake cica tonernya NPURE ajadeh kl kalian kulitnya oily acne prone kaya aku😃🙏🏻  kenapa? karena bakal bikin jerawat kempes, redness berkurang, sama wanginya enak &gt .&lt  ini kayanya udah tube ke-5 aku deh  — a review thread #racuninskincare #reviewnaezra https://t.co/ACtbtHxtoQ",0,7,54,79,in,243997344,1648300862635384833,ezrabellarp,https://twitter.com/ezrabellarp/status/1648300862635384833
Tue Apr 18 12:18:09 +0000 2023,1648299878227795972,"‌Defi (Telegram)  RT @behappyeaah:  BAGI2 TONER NPURE GRATIS Buat 2 orang ya, cepaddd serbuu — Follow aku &amp  @NPUREOFFICIAL — RT  Giveaway ini + Thread review dibawah — Reply Cica Toner” End : 24 April 2023, #Giveaway https://t.co/tdd8H5pYaC … https://t.co/sop543RqVT""",0,0,0,0,in,1478064217387257856,1648299878227795972,investeenInd,https://twitter.com/investeenInd/status/1648299878227795972
Tue Apr 18 10:21:24 +0000 2023,1648270497229176834,"🙌 BAGI2 TONER NPURE GRATIS Buat 2 orang ya, cepaddd serbuu🤩  — Follow aku &amp  @NPUREOFFICIAL  — RT ❤️ Giveaway ini + Thread review dibawah — Reply Cica Toner”  End :  24 April 2023,  #Giveaway https://t.co/P133JAt13G""",13,266,212,242,in,2758761529,1648270497229176834,behappyeaah,https://twitter.com/behappyeaah/status/1648270497229176834
Mon Apr 17 14:22:51 +0000 2023,1647968873285812225,"@DeistaMelia @ohmybeautybank Halo mjb kak, buat npure cica biome acne aku boleh minta review nya gak ya?? Dia hasilnya kelihatan setelah berapa lama??",0,0,0,0,in,970134305467908101,1647604534427140097,rwomantic,https://twitter.com/rwomantic/status/1647968873285812225
Sun Apr 16 17:30:52 +0000 2023,1647653798113050624,@seven00x @ohmybeautybank ka bole minta review moist npure nya gaa,0,1,0,0,tl,1203511244658860033,1647604534427140097,reececv,https://twitter.com/reececv/status/1647653798113050624
Sun Apr 16 08:21:02 +0000 2023,1647515430888812545,[bb] review face wash npure ini dongg https://t.co/h6wP7DGgXD,0,5,0,8,en,994801274091687936,1647515430888812545,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1647515430888812545
Sat Apr 15 22:15:00 +0000 2023,1647362916969238528,Dear! Ada yg pernah pake sunscreen npure? Review pliss😭 https://t.co/wSPoTqVDUe,1,1,0,1,in,1390208160116264961,1647362916969238528,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1647362916969238528
Sat Apr 15 17:16:12 +0000 2023,1647287722246283266,"[bb] ada yg pake exfo npure ini ga guys? review dong, mumpung lagi b1g1 https://t.co/dHv2HfpA75",1,2,2,7,in,994801274091687936,1647287722246283266,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1647287722246283266
Sun Apr 09 07:58:53 +0000 2023,1644973140014161922,~@NPUREOFFICIAL - Marigold Series~  Haiii~ Kalian pasti ingat kan npure pernah keluarin rangkaian yang pekejingnya mewah sekali 😍 yaitu si marigold series ini 😍 yuk simak satu persatu review dari aku! https://t.co/zvxfAfdaQ2,0,5,29,40,in,1365229582543060992,1644973140014161922,bucinmucin,https://twitter.com/bucinmucin/status/1644973140014161922
Sun Apr 09 16:04:06 +0000 2023,1645095248752943105,"review toner npure dong, buat jerawat sama bruntusan bagus ga sih?",0,0,0,0,in,1545338546625847297,1645095248752943105,sundaexxyy,https://twitter.com/sundaexxyy/status/1645095248752943105
Mon Apr 10 12:37:30 +0000 2023,1645405644806307841,"@puchaemon @ohmybeautybank maaf salfok npure noni cica itu, review pemakaian dong kak ngaruh nyerahin ga, yang mana kalo iya nyerahin",0,1,0,0,in,1423596325107499009,1645401307501703169,fairyltalk,https://twitter.com/fairyltalk/status/1645405644806307841
Wed Apr 05 04:08:41 +0000 2023,1643465655323332610,Review : NPURE Licorice Light Up Pad by Alif Kiky - https://t.co/yY8KPq2K2Z https://t.co/5cF2NB7Mo7,0,0,0,0,en,3042388616,1643465655323332610,BPerempuan,https://twitter.com/BPerempuan/status/1643465655323332610
Fri Apr 07 09:01:49 +0000 2023,1644264203669348353,"Review skincare bagian 2  • toner nya npure, menurutku toner ini bantu melembabkan, jadi kulit ga kering. kadang kalo lg ada jerawat meradang aku kompres pake toner https://t.co/cUyfZifniq • serum nya aku pakai dari implora, ini jg ngebantu mencerahkan  https://t.co/Oynea9bc5S https://t.co/1hnQtGZwtK",2,2,4,16,in,1501110063758733317,1510370589735002113,harisenin02,https://twitter.com/harisenin02/status/1644264203669348353
Sat Apr 08 06:54:24 +0000 2023,1644594523748864001,"@twntyfoursvn_ @ohmybeautybank review toner npure nya juga dong kak, btw itu bisa dipake setelah exfo ngga?",0,1,0,0,in,1644179592671031297,1629066662891888641,nayysh1t,https://twitter.com/nayysh1t/status/1644594523748864001
Tue Apr 04 07:52:30 +0000 2023,1643159594552946688,"Siapa yang disini masih belum cobain series terbaruya Npure Licorice Light Up Brightening inii  Kalo kalian mau cobain, tapi masih nyari referensi, disini aku mau review dikit tentang produk ini  A thread #racuninskincare https://t.co/mPtCyB23wb",1,6,26,34,in,1061764740253270016,1643159594552946688,flowerykaori,https://twitter.com/flowerykaori/status/1643159594552946688
Sun Apr 02 14:36:18 +0000 2023,1642536436900708353,"@oceanysc @ohmybeautybank oiya, tonernya jg memudarin bekas jerawatku dikit² nder. pokoknya toner npure sebagus ituuuuu, btw st ku combi to oily acne prone yahhh (ini rill honest review wkwk)",0,1,0,2,in,1435221115249442823,1642058118757748741,ntardulubjir,https://twitter.com/ntardulubjir/status/1642536436900708353
Sun Apr 02 14:05:54 +0000 2023,1642528786649579521,"@yaelahpansi @ohmybeautybank mjb, boleh tolong review toner npure nya ga? before after",0,1,0,0,en,1397650532802596866,1642058118757748741,oceanysc,https://twitter.com/oceanysc/status/1642528786649579521
Thu Mar 30 05:40:08 +0000 2023,1641314346386198529,[bb] review jujur yang pakai ini dong Cr npure di 🍊 https://t.co/6SYkKfdrKv,0,2,0,3,in,994801274091687936,1641314346386198529,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1641314346386198529
Mon Mar 27 12:59:14 +0000 2023,1640337682927874049,"@ohmybeautybank Maaf banget oot, untuk st oily, acne prone, sensitif better beli ampoule &amp  serum dari npure noni atau ampoule &amp  serum dari somethinc calm down ya? Buat yang udah pernah coba tolong review jujurnya jug dongg. Makasii🫶🫶",0,0,0,1,in,1303539758627315714,1640336682145939457,jhevaresh,https://twitter.com/jhevaresh/status/1640337682927874049
Mon Mar 27 12:58:46 +0000 2023,1640337567802613761,"@ohmybeautybank Maaf banget oot, untuk st oily, acne prone, sensitif better beli ampoule &amp  serum dari npure noni atau ampoule &amp  serum dari somethinc calm down ya? Buat yang udah pernah coba tolong review jujurnya jug dongg. Makasii🫶🫶",0,0,0,0,in,1303539758627315714,1640335447074439168,jhevaresh,https://twitter.com/jhevaresh/status/1640337567802613761
Sun Mar 26 21:17:33 +0000 2023,1640100701278969856,"@putrisilwii @ohmybeautybank Kak,boleh review npure sekalian st nya?",0,1,0,0,in,1134937060224036866,1639804437702258689,RaraRahma56791,https://twitter.com/RaraRahma56791/status/1640100701278969856
Sat Mar 25 05:30:12 +0000 2023,1639499905403322368,[Bb] review fw noni dari npure dongg,0,0,0,0,tl,994801274091687936,1639499905403322368,ohmybeautybank,https://twitter.com/ohmybeautybank/status/1639499905403322368
Fri Mar 17 11:00:05 +0000 2023,1636683818974474240,dear! ada yang pernah nyoba clear pad nya npure? mau review nya dongg,0,1,0,0,in,1390208160116264961,1636683818974474240,itsbeautyfess,https://twitter.com/itsbeautyfess/status/1636683818974474240
